Price,Area,rooms,type,City_District,Date
66000,58.0,2,new,"Tashkent, Yunusabad district","July 05, 2023"
56000,62.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
88000,64.0,2,new,"Tashkent, Chilanzar district","July 05, 2023"
42000,40.0,2,new,"Tashkent, Yashnabad district","July 05, 2023"
218000,60.0,2,new,"Tashkent, Shaikhantahur district","July 03, 2023"
51000,58.0,2,new,"Tashkent, Sergeli district","July 04, 2023"
60000,58.0,2,new,"Tashkent, Chilanzar district","July 04, 2023"
65000,40.9,2,new,"Tashkent, Chilanzar district","July 05, 2023"
99000,57.0,2,new,"Tashkent, Yakkasarai district","July 05, 2023"
56500,57.0,2,new,"Tashkent, Yunusabad district","July 05, 2023"
48000,50.0,2,new,"Tashkent, Yakkasarai district","June 15, 2023"
47000,48.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
63000,58.0,2,new,"Tashkent, Yunusabad district","July 04, 2023"
54000,55.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
60000,57.0,2,new,"Tashkent, Yashnabad district","July 05, 2023"
68500,57.05,2,new,"Tashkent, Yunusabad district","July 05, 2023"
93000,48.0,2,new,"Tashkent, Mirabad district","July 03, 2023"
75000,60.11,2,new,"Tashkent, Yunusabad district","June 16, 2023"
60000,57.0,2,new,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
60000,62.0,2,new,"Tashkent, Mirabad district","June 30, 2023"
48000,48.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
89000,43.0,2,new,"Tashkent, Shaikhantahur district","July 04, 2023"
44000,56.0,2,new,"Tashkent, Yashnabad district","July 04, 2023"
68000,60.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
Price,Area,rooms,type,City_District,Date
76500,90.0,3,new,"Tashkent, Sergeli district","July 04, 2023"
70000,64.0,3,new,"Tashkent, Chilanzar district","July 02, 2023"
76999,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
97000,80.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
65000,72.0,3,new,"Tashkent, Yunusabad district","June 23, 2023"
76000,68.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
88000,78.0,3,new,"Tashkent, Almazar district","July 04, 2023"
63000,58.0,3,new,"Tashkent, Yunusabad district","July 04, 2023"
75000,72.0,3,new,"Tashkent, Yashnabad district","July 04, 2023"
82000,75.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
68000,78.0,3,new,"Tashkent, Yashnabad district","July 04, 2023"
75000,76.4,3,new,"Tashkent, Yunusabad district","July 01, 2023"
47572,78.0,3,new,"Tashkent, Yakkasarai district","July 04, 2023"
75000,72.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
66900,74.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
69000,68.0,3,new,"Tashkent, Yunusabad district","June 25, 2023"
67000,75.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
96000,65.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
65000,83.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
105000,80.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
85000,67.0,3,new,"Tashkent, Yunusabad district","July 03, 2023"
69900,86.0,3,new,"Tashkent, Yunusabad district","July 04, 2023"
64000,76.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
80000,67.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
81000,78.0,3,new,"Tashkent, Yunusabad district","July 02, 2023"
72000,78.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
90000,76.0,3,new,"Tashkent, Yunusabad district","July 03, 2023"
73000,76.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
62000,68.07,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
74500,63.0,3,new,"Tashkent, Mirzo-Ulugbek district","June 20, 2023"
79999,75.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 03, 2023"
71000,65.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
85000,62.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
82000,70.0,3,new,"Tashkent, Yakkasarai district","July 04, 2023"
80000,60.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
68500,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
52000,53.0,3,new,"Tashkent, Mirabad district","July 04, 2023"
95000,85.2,3,new,"Tashkent, Yashnabad district","July 05, 2023"
68000,1.0,3,new,"Tashkent, Uchtepinsky district","July 04, 2023"
71000,78.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
85000,72.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
80000,50.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
71000,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
57000,62.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
163000,80.0,3,new,"Tashkent, Mirabad district","July 04, 2023"
70000,68.0,3,new,"Tashkent, Almazar district","July 04, 2023"
73000,63.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
90000,71.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
100000,79.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
82000,70.0,3,new,"Tashkent, Almazar district","July 05, 2023"
120000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
107000,85.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
65000,64.0,3,new,"Tashkent, Yashnabad district","July 05, 2023"
64000,70.44,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
75000,70.0,3,new,"Tashkent, Almazar district","July 05, 2023"
205000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
73000,68.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
71000,68.0,3,new,"Tashkent, Yakkasarai district","July 04, 2023"
88500,76.0,3,new,"Tashkent, Almazar district","July 05, 2023"
57000,60.0,3,new,"Tashkent, Sergeli district","July 04, 2023"
72000,59.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
105000,72.0,3,new,"Tashkent, Almazar district","July 05, 2023"
67500,80.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
120000,72.0,3,new,"Tashkent, Mirabad district","June 12, 2023"
120000,78.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
76000,63.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
73000,75.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
125000,120.0,3,new,"Tashkent, Shaikhantahur district","July 04, 2023"
58000,50.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
70000,51.0,3,new,"Tashkent, Shaikhantahur district","July 04, 2023"
85000,104.0,3,new,"Tashkent, Chilanzar district","July 04, 2023"
140000,80.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
98000,82.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
85000,72.0,3,new,"Tashkent, Almazar district","July 05, 2023"
72000,72.3,3,new,"Tashkent, Chilanzar district","July 04, 2023"
220000,80.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
70000,71.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 04, 2023"
78000,92.2,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
67000,71.0,3,new,"Tashkent, Almazar district","July 05, 2023"
84000,90.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
85000,62.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
135000,85.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
78000,73.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
145000,70.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
70000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
94500,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
100000,86.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
62500,58.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
90000,80.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
125000,80.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
75000,92.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
95000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
113000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
76500,66.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
94000,68.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
105000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
91500,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
70000,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
93000,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
64000,47.0,3,new,"Tashkent, Bektemir district","July 05, 2023"
120000,70.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
160000,70.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
110000,72.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
108000,82.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
102000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
182000,80.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
155000,70.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
80000,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
107000,80.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
74000,70.0,3,new,"Tashkent, Almazar district","July 05, 2023"
68000,80.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
82000,72.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
75000,76.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
69000,48.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
110000,82.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
160000,80.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
125000,85.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
106000,75.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
83000,72.0,3,new,"Tashkent, Almazar district","July 05, 2023"
71500,70.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
78000,72.0,3,new,"Tashkent, Almazar district","July 05, 2023"
87500,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
59900,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
69500,74.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
105000,70.0,3,new,"Tashkent, Yunusabad district","July 03, 2023"
85000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
72000,72.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
72500,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
73000,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
96000,100.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
65000,72.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
72500,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
75900,70.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
78000,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
66000,83.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
62500,72.0,3,new,"Tashkent, Almazar district","July 05, 2023"
91900,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
57500,50.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
93500,72.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
68000,65.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
67000,65.5,3,new,"Tashkent, Yunusabad district","July 05, 2023"
65000,69.54,3,new,"Tashkent, Chilanzar district","July 05, 2023"
67000,71.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
92002,67.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
56000,74.0,3,new,"Tashkent, Yashnabad district","July 05, 2023"
105000,72.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
130000,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
93000,70.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
139000,80.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
80000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
82000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
67500,78.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
130000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
88000,77.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
85000,73.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
110000,110.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
56000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
76000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
65000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
80000,71.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
74900,56.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
80000,75.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
59000,78.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
72000,67.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
61500,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
72000,83.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
71900,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
70000,70.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
106000,72.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
67500,91.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
81000,72.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
72000,70.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
92000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
69000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
66000,63.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
85000,77.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
69888,70.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
63500,68.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
97000,103.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
77000,60.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
65000,46.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
61000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
57000,58.0,3,new,"Tashkent, Yashnabad district","July 05, 2023"
86000,70.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
135000,107.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
76000,68.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
83000,70.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
75000,58.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
121000,72.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
83000,78.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
61000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
80000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
40000,52.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
81000,70.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
63000,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
65000,74.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
76300,60.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
105000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
93000,50.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
85000,64.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
106000,75.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
87000,70.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
130000,75.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
78000,93.0,3,new,"Tashkent, Uchtepinsky district","July 05, 2023"
68000,48.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
80000,85.0,3,new,"Tashkent, Sergeli district","July 04, 2023"
77000,67.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
140000,98.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
83500,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
93000,72.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
76000,85.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
66000,84.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
89000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
85000,75.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
75000,66.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
69000,72.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
132000,87.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
137000,70.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
62000,80.0,3,new,"Tashkent, Almazar district","July 05, 2023"
79000,70.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
101000,82.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
91000,74.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
77500,78.0,3,new,"Tashkent, Yashnabad district","July 05, 2023"
64800,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
65000,93.0,3,new,"Tashkent, Sergeli district","July 05, 2023"
65900,67.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
64500,68.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
78000,81.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
110000,83.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
98000,75.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
78000,80.0,3,new,"Tashkent, Uchtepinsky district","July 05, 2023"
98000,72.0,3,new,"Tashkent, Shaikhantahur district","July 05, 2023"
93000,78.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
77000,81.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
89900,60.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
75000,70.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
125000,110.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
72000,72.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
63500,48.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
66000,66.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
73900,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
86000,75.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
89000,63.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
92000,78.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
76900,65.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
125000,80.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
137000,82.0,3,new,"Tashkent, Mirzo-Ulugbek district","July 05, 2023"
66000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
121000,70.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
130000,100.0,3,new,"Tashkent, Mirabad district","July 05, 2023"
76000,70.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
67500,68.0,3,new,"Tashkent, Yashnabad district","July 05, 2023"
72000,78.0,3,new,"Tashkent, Yunusabad district","July 05, 2023"
75000,68.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
62500,72.0,3,new,"Tashkent, Chilanzar district","July 05, 2023"
93000,80.0,3,new,"Tashkent, Yakkasarai district","July 05, 2023"
60000,70.0,3,new,"Tashkent, Almazar district","July 05, 2023"
Price,Area,rooms,type,City_District,Date
50000,40.0,1,new,"Tashkent, Sergeli district","July 09, 2023"
45500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
31000,29.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
41000,36.0,1,new,"Tashkent, Chilanzar district","July 09, 2023"
43500,38.0,1,new,"Tashkent, Yakkasarai district","July 09, 2023"
41000,38.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
47000,51.0,1,new,"Tashkent, Shaikhantahur district","July 05, 2023"
28000,20.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
60000,33.0,1,new,"Tashkent, Chilanzar district","July 09, 2023"
60000,33.0,1,new,"Tashkent, Yashnabad district","July 09, 2023"
37500,27.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
43500,43.0,1,new,"Tashkent, Yunusabad district","July 06, 2023"
47000,44.0,1,new,"Tashkent, Sergeli district","July 04, 2023"
42500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
46500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
23000,22.0,1,new,"Tashkent, Mirabad district","July 09, 2023"
44000,42.0,1,new,"Tashkent, Sergeli district","July 09, 2023"
23500,24.0,1,new,"Tashkent, Yashnabad district","July 09, 2023"
48000,40.0,1,new,"Tashkent, Yunusabad district","July 08, 2023"
47000,40.0,1,new,"Tashkent, Sergeli district","July 09, 2023"
45000,40.0,1,new,"Tashkent, Chilanzar district","July 09, 2023"
46500,48.0,1,new,"Tashkent, Yunusabad district","July 06, 2023"
37000,27.6,1,new,"Tashkent, Yunusabad district","June 21, 2023"
60000,33.0,1,new,"Tashkent, Uchtepinsky district","July 09, 2023"
41700,35.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
41000,32.5,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
38000,27.0,1,new,"Tashkent, Mirabad district","July 07, 2023"
42000,35.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
43500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
15000,13.0,1,new,"Tashkent, Yashnabad district","June 20, 2023"
42500,30.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
47700,44.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
41499,35.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
85000,50.0,1,new,"Tashkent, Mirabad district","July 09, 2023"
42000,38.0,1,new,"Tashkent, Chilanzar district","July 09, 2023"
27600,20.0,1,new,"Tashkent, Yakkasarai district","July 09, 2023"
45000,44.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
36500,32.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
95000,60.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
55000,42.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
35000,27.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
27500,20.0,1,new,"Tashkent, Yakkasarai district","July 09, 2023"
45000,36.0,1,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
26000,23.0,1,new,"Tashkent, Yashnabad district","July 09, 2023"
34000,30.0,1,new,"Tashkent, Yashnabad district","July 09, 2023"
45500,42.0,1,new,"Tashkent, Chilanzar district","July 09, 2023"
75000,42.0,1,new,"Tashkent, Yunusabad district","July 09, 2023"
Price,Area,rooms,type,City_District,Date
120000,58.0,2,new,"Tashkent, Yashnabad district","July 09, 2023"
63000,50.0,2,new,"Tashkent, Yakkasarai district","July 08, 2023"
93000,48.0,2,new,"Tashkent, Mirabad district","July 09, 2023"
48000,58.8,2,new,"Tashkent, Sergeli district","July 03, 2023"
55500,48.0,2,new,"Tashkent, Chilanzar district","July 08, 2023"
105000,80.0,2,new,"Tashkent, Mirabad district","July 09, 2023"
57000,46.0,2,new,"Tashkent, Chilanzar district","July 07, 2023"
105000,69.0,2,new,"Tashkent, Mirabad district","July 09, 2023"
86999,42.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 08, 2023"
117000,65.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
55000,60.0,2,new,"Tashkent, Chilanzar district","July 02, 2023"
49400,48.0,2,new,"Tashkent, Yashnabad district","July 07, 2023"
53000,35.0,2,new,"Tashkent, Chilanzar district","July 08, 2023"
66000,58.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
53500,50.0,2,new,"Tashkent, Chilanzar district","July 09, 2023"
60000,50.84,2,new,"Tashkent, Chilanzar district","June 28, 2023"
57000,48.0,2,new,"Tashkent, Yashnabad district","July 09, 2023"
49000,49.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
69500,60.0,2,new,"Tashkent, Shaikhantahur district","June 25, 2023"
88200,43.0,2,new,"Tashkent, Shaikhantahur district","July 08, 2023"
65000,60.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
66500,56.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
103000,85.0,2,new,"Tashkent, Yakkasarai district","July 09, 2023"
53000,50.0,2,new,"Tashkent, Sergeli district","July 08, 2023"
63000,60.0,2,new,"Tashkent, Uchtepinsky district","July 08, 2023"
47000,48.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
57500,62.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
65500,65.0,2,new,"Tashkent, Yakkasarai district","July 09, 2023"
70000,56.0,2,new,"Tashkent, Yunusabad district","June 20, 2023"
73000,62.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
67000,60.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 08, 2023"
66000,45.0,2,new,"Tashkent, Chilanzar district","July 08, 2023"
50000,60.0,2,new,"Tashkent, Almazar district","July 07, 2023"
69500,50.0,2,new,"Tashkent, Yunusabad district","July 08, 2023"
69000,60.0,2,new,"Tashkent, Shaikhantahur district","July 09, 2023"
64000,42.0,2,new,"Tashkent, Shaikhantahur district","July 09, 2023"
85000,52.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
54000,30.0,2,new,"Tashkent, Chilanzar district","July 08, 2023"
73000,57.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
60000,58.0,2,new,"Tashkent, Sergeli district","July 08, 2023"
50000,49.98,2,new,"Tashkent, Mirzo-Ulugbek district","July 07, 2023"
55000,52.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 07, 2023"
85000,65.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
70000,65.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
60000,55.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
48800,62.0,2,new,"Tashkent, Yashnabad district","July 09, 2023"
62000,65.0,2,new,"Tashkent, Chilanzar district","July 09, 2023"
75000,50.0,2,new,"Tashkent, Mirabad district","July 08, 2023"
54000,50.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
55000,50.0,2,new,"Tashkent, Shaikhantahur district","July 09, 2023"
75000,56.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
45000,37.0,2,new,"Tashkent, Shaikhantahur district","July 09, 2023"
85000,60.0,2,new,"Tashkent, Chilanzar district","July 09, 2023"
75000,60.27,2,new,"Tashkent, Sergeli district","July 09, 2023"
66000,55.0,2,new,"Tashkent, Mirzo-Ulugbek district","July 09, 2023"
70000,50.0,2,new,"Tashkent, Yunusabad district","July 09, 2023"
